"","STOP_ID","STOP_NAME","STOP_ABBR","STREET_NMB","ON_STREET","AT_STREET","CITY","ZIP","BAY","STOP_TYPE","PLACEMENT","CORNER","STATUS","LATITUDE","LONGITUDE","SOURCE","SOURCEDATE","bus_lat_bin","bus_long_bin","bus_grid_cell"
"685",1682,"6400 S 1st/Eberhart","S95","006400","1ST","EBERHART","AUSTIN",78745,"","Bus Stop","Nearside","Northwest","Active",30.20071212,-97.78568293,"Capital Metro","2017-08-17",2,1,"2-1"
"686",1683,"6502 S 1st/King Edward","S97","006502","1ST","KING EDWARD","AUSTIN",78745,"","Bus Stop","Mid-Block","Northwest","Active",30.19920801,-97.78660927,"Capital Metro","2017-08-17",2,1,"2-1"
"687",1685,"William Cannon/Cooper","S1876","000800","WILLIAM CANNON","COOPER","AUSTIN",78745,"","Bus Stop","Nearside","Northeast","Active",30.1985652,-97.79091293,"Capital Metro","2017-08-17",2,1,"2-1"
"688",1686,"William Cannon/Emerald Forest","S1877","000900","WILLIAM CANNON","EMERALD FOREST","AUSTIN",78745,"","Bus Stop","Nearside","Northeast","Active",30.19933357,-97.79335408,"Capital Metro","2017-08-17",2,1,"2-1"
"689",1701,"4400 Red River/44th","S355","004400","RED RIVER","44TH","AUSTIN",78751,"","Bus Stop","Nearside","Northwest","Active",30.30337773,-97.72062042,"Capital Metro","2017-08-17",3,2,"3-2"
"690",1703,"4000 Red River/40th","S358","004000","RED RIVER","40TH","AUSTIN",78751,"","Bus Stop","Nearside","Northwest","Active",30.29860728,-97.72278341,"Capital Metro","2017-08-17",3,2,"3-2"
"691",1704,"Red River/38th","S360","003800","RED RIVER","38TH","AUSTIN",78751,"","Bus Stop","Nearside","Northwest","Active",30.29575959,-97.72344302,"Capital Metro","2017-08-17",3,2,"3-2"
"692",1706,"3100 Red River/32nd","S364","003100","RED RIVER","32ND","AUSTIN",78705,"","Bus Stop","Farside","Southwest","Active",30.29057219,-97.72738921,"Capital Metro","2017-08-17",3,2,"3-2"
"693",1710,"1800 Red River/18th","S222","001800","RED RIVER","18TH","AUSTIN",78701,"","Bus Stop","Nearside","Northwest","Temporarily Clo",30.27819735,-97.73294324,"Capital Metro","2017-08-17",3,2,"3-2"
"694",1712,"1300 Red River/Brackenridge","S339","001300","RED RIVER","BRACKENRIDGE","AUSTIN",78701,"","Bus Stop","Nearside","Northwest","Active",30.27406102,-97.73517767,"Capital Metro","2017-08-17",3,2,"3-2"
"695",1718,"604 Barton Springs/1st","S378","000604","BARTON SPRINGS","1ST","AUSTIN",78704,"","Bus Stop","Mid-Block","Northwest","Active",30.25871146,-97.75077336,"Capital Metro","2017-08-17",3,1,"3-1"
"696",1720,"710 Bouldin/Retama","S432","000710","BOULDIN","RETAMA","AUSTIN",78704,"","Bus Stop","Nearside","Northwest","Active",30.25720138,-97.75505071,"Capital Metro","2017-08-17",3,1,"3-1"
"697",1721,"1006 Bouldin/Columbus","S431","001006","BOULDIN","COLUMBUS","AUSTIN",78704,"","Bus Stop","Nearside","Northwest","Active",30.2546881,-97.75645592,"Capital Metro","2017-08-17",3,1,"3-1"
"698",1722,"1316 Bouldin/Elizabeth","S428","001316","BOULDIN","ELIZABETH","AUSTIN",78704,"","Bus Stop","Nearside","Northwest","Active",30.25232301,-97.75788527,"Capital Metro","2017-08-17",3,1,"3-1"
"699",1723,"1514 Bouldin/Monroe","S426","001514","BOULDIN","MONROE","AUSTIN",78704,"","Bus Stop","Nearside","Northwest","Active",30.25080937,-97.7587369,"Capital Metro","2017-08-17",3,1,"3-1"
"700",1724,"Bouldin/Annie","S424","001700","BOULDIN","ANNIE","AUSTIN",78704,"","Bus Stop","Nearside","Northwest","Active",30.24878005,-97.75982464,"Capital Metro","2017-08-17",3,1,"3-1"
"701",1725,"Annie/5th","S422","000900","ANNIE","5TH","AUSTIN",78704,"","Bus Stop","Nearside","Northeast","Active",30.24923237,-97.76138278,"Capital Metro","2017-08-17",3,1,"3-1"
"702",1726,"1816 S 5th/Mary","S421","001816","5TH","MARY","AUSTIN",78704,"","Bus Stop","Nearside","Northwest","Active",30.2484509,-97.76206856,"Capital Metro","2017-08-17",3,1,"3-1"
"703",1730,"5th/Cumberland","S415","002600","5TH","CUMBERLAND","AUSTIN",78704,"","Bus Stop","Nearside","Northwest","Active",30.23999121,-97.7660285,"Capital Metro","2017-08-17",2,1,"2-1"
"704",1731,"1010 Cumberland/5th","S2333","001010","CUMBERLAND","5TH","AUSTIN",78704,"","Bus Stop","Mid-Block","Northwest","Active",30.24068456,-97.76790309,"Capital Metro","2017-08-17",3,1,"3-1"
"705",1732,"2714 Raywood/Locke","S413","002714","RAYWOOD","LOCKE","AUSTIN",78704,"","Bus Stop","Nearside","Northwest","Active",30.24022462,-97.76900839,"Capital Metro","2017-08-17",3,1,"3-1"
"706",1733,"2866 Raywood/Weathers","S411","002866","RAYWOOD","WEATHERS","AUSTIN",78704,"","Bus Stop","Nearside","Northwest","Active",30.23876658,-97.76972944,"Capital Metro","2017-08-17",2,1,"2-1"
"707",1734,"1003 Barton Skyway/Garden Vill","S436","001003","BARTON SKYWAY","GARDEN VILLA","AUSTIN",78704,"","Bus Stop","Nearside","Southwest","Active",30.23592171,-97.76952258,"Capital Metro","2017-08-17",2,1,"2-1"
"708",1735,"3400 Garden Villa/Cardinal","S407","003400","GARDEN VILLA","CARDINAL","AUSTIN",78704,"","Bus Stop","Farside","Southwest","Active",30.23426748,-97.77104423,"Capital Metro","2017-08-17",2,1,"2-1"
"709",1736,"Garden Villa/South Center NW C","S405","003600","GARDEN VILLA","SOUTH CENTER","AUSTIN",78704,"","Bus Stop","Nearside","Northwest","Active",30.23186885,-97.77255388,"Capital Metro","2017-08-17",2,1,"2-1"
"710",1737,"Garden Villa/Banister","S381","003800","GARDEN VILLA","BANISTER","AUSTIN",78704,"","Bus Stop","Nearside","Northwest","Active",30.22937129,-97.77416084,"Capital Metro","2017-08-17",2,1,"2-1"
"711",1741,"4402 Banister/Casey","S398","004402","BANISTER","CASEY","AUSTIN",78745,"","Bus Stop","Farside","Southwest","Active",30.22532666,-97.78108356,"Capital Metro","2017-08-17",2,1,"2-1"
"712",1742,"Redd/Gillis","S384","001300","REDD","GILLIS","AUSTIN",78745,"","Bus Stop","Nearside","Northeast","Active",30.22411185,-97.78344714,"Capital Metro","2017-08-17",2,1,"2-1"
"713",1743,"Redd/Clawson","S395","001600","REDD","CLAWSON","AUSTIN",78745,"","Bus Stop","Nearside","Northeast","Active",30.22582827,-97.78603986,"Capital Metro","2017-08-17",2,1,"2-1"
"714",1744,"1918 Redd/Manchaca","S169","001918","REDD","MANCHACA","AUSTIN",78745,"","Bus Stop","Nearside","Northeast","Active",30.22822696,-97.78918904,"Capital Metro","2017-08-17",2,1,"2-1"
"715",1745,"Redd/Cactus","S386","002000","REDD","CACTUS","AUSTIN",78745,"","Bus Stop","Nearside","Northeast","Active",30.22896959,-97.7907495,"Capital Metro","2017-08-17",2,1,"2-1"
"716",1746,"2222 Western Trails/Pack Saddl","S377","002222","WESTERN TRAILS","PACK SADDLE PASS","AUSTIN",78745,"","Bus Stop","Mid-Block","Northwest","Active",30.23041087,-97.79363691,"Capital Metro","2017-08-17",2,1,"2-1"
"717",1747,"2422 Western Trails/Roundup","S389","002422","WESTERN TRAILS","ROUNDUP","AUSTIN",78745,"","Bus Stop","Nearside","Northeast","Active",30.22992934,-97.7961786,"Capital Metro","2017-08-17",2,1,"2-1"
"718",1748,"2554 Western Trails/Tejas Trai","S387","002554","WESTERN TRAILS","TEJAS TRAIL","AUSTIN",78745,"","Bus Stop","Mid-Block","Northwest","Active",30.23022633,-97.79767016,"Capital Metro","2017-08-17",2,1,"2-1"
"719",1754,"Western Trails/Roundup","S390","002500","WESTERN TRAILS","ROUNDUP","AUSTIN",78745,"","Bus Stop","Nearside","Southwest","Active",30.22970396,-97.79636578,"Capital Metro","2017-08-17",2,1,"2-1"
"720",1756,"2001 Redd/Manchaca","S393","002001","REDD","MANCHACA","AUSTIN",78745,"","Bus Stop","Nearside","Southwest","Active",30.2283091,-97.78963462,"Capital Metro","2017-08-17",2,1,"2-1"
"721",1757,"Redd/Russell","S394","001800","REDD","RUSSELL","AUSTIN",78745,"","Bus Stop","Nearside","Southwest","Active",30.22711406,-97.78715415,"Capital Metro","2017-08-17",2,1,"2-1"
"722",1759,"1301 Redd/Gillis","S2336","001301","REDD","GILLIS","AUSTIN",78745,"","Bus Stop","Mid-Block","Southeast","Active",30.22367517,-97.78279262,"Capital Metro","2017-08-17",2,1,"2-1"
"723",1760,"4309 Banister/Casey","S399","004309","BANISTER","CASEY","AUSTIN",78745,"","Bus Stop","Farside","Northeast","Active",30.22570556,-97.7806742,"Capital Metro","2017-08-17",2,1,"2-1"
"724",1761,"Banister/Ben White SE Corner","S2337","004200","BANISTER","BEN WHITE","AUSTIN",78745,"","Bus Stop","Nearside","Southeast","Active",30.22729046,-97.7796328,"Capital Metro","2017-08-17",2,1,"2-1"
"725",1762,"Banister/Summer Oaks","S2339","004000","BANISTER","SUMMER OAKS","AUSTIN",78704,"","Bus Stop","Mid-Block","Northeast","Active",30.22970802,-97.77799289,"Capital Metro","2017-08-17",2,1,"2-1"
"726",1763,"3803 Garden Villa/Banister","S2340","003803","GARDEN VILLA","BANISTER","AUSTIN",78704,"","Bus Stop","Mid-Block","Northeast","Active",30.23018456,-97.77348682,"Capital Metro","2017-08-17",2,1,"2-1"
"727",1764,"Garden Villa/South Center","S404","003700","GARDEN VILLA","SOUTH CENTER","AUSTIN",78704,"","Bus Stop","Nearside","Southeast","Active",30.23168869,-97.77252937,"Capital Metro","2017-08-17",2,1,"2-1"
"728",1766,"3401 Garden Villa/Cardinal","S408","003401","GARDEN VILLA","CARDINAL","AUSTIN",78704,"","Bus Stop","Nearside","Southeast","Active",30.23426956,-97.77089024,"Capital Metro","2017-08-17",2,1,"2-1"
"729",1767,"1008 Barton Skyway/Locke","S409","001008","BARTON SKYWAY","LOCKE","AUSTIN",78704,"","Bus Stop","Nearside","Northeast","Active",30.23626694,-97.76988786,"Capital Metro","2017-08-17",2,1,"2-1"
"730",1768,"2901 Raywood/Weathers","S410","002901","RAYWOOD","WEATHERS","AUSTIN",78704,"","Bus Stop","Nearside","Southeast","Active",30.23852287,-97.76974898,"Capital Metro","2017-08-17",2,1,"2-1"
"731",1769,"2801 Raywood/Locke","S412","002801","RAYWOOD","LOCKE","AUSTIN",78704,"","Bus Stop","Nearside","Southeast","Active",30.23992051,-97.76903633,"Capital Metro","2017-08-17",2,1,"2-1"
"732",1770,"Cumberland/S. 5th","S414","001000","CUMBERLAND","5TH","AUSTIN",78704,"","Bus Stop","Nearside","Southwest","Active",30.23981792,-97.76617867,"Capital Metro","2017-08-17",2,1,"2-1"
"733",1772,"S. 5th/Live Oak","S418","002100","5TH","LIVE OAK","AUSTIN",78704,"","Bus Stop","Nearside","Southeast","Active",30.24609963,-97.7634107,"Capital Metro","2017-08-17",3,1,"3-1"
"734",1773,"1901 S 5th/Mary","S420","001901","5TH","MARY","AUSTIN",78704,"","Bus Stop","Nearside","Southeast","Active",30.24819949,-97.76208867,"Capital Metro","2017-08-17",3,1,"3-1"
"735",1774,"Annie/Bouldin","S423","000800","ANNIE","BOULDIN","AUSTIN",78704,"","Bus Stop","Farside","Southeast","Active",30.24867796,-97.75993737,"Capital Metro","2017-08-17",3,1,"3-1"
"736",1775,"1601 Bouldin/Monroe","S425","001601","BOULDIN","MONROE","AUSTIN",78704,"","Bus Stop","Nearside","Southeast","Active",30.25058153,-97.75870737,"Capital Metro","2017-08-17",3,1,"3-1"
"737",1776,"1401 Bouldin/Elizabeth","S427","001401","BOULDIN","ELIZABETH","AUSTIN",78704,"","Bus Stop","Nearside","Southeast","Active",30.2521042,-97.75788524,"Capital Metro","2017-08-17",3,1,"3-1"
"738",1778,"1007 Bouldin/Columbus","S430","001007","BOULDIN","COLUMBUS","AUSTIN",78704,"","Bus Stop","Nearside","Southeast","Active",30.25459292,-97.75635115,"Capital Metro","2017-08-17",3,1,"3-1"
"739",1779,"703 Bouldin/Post Oak","S433","000703","BOULDIN","POST OAK","AUSTIN",78704,"","Bus Stop","Nearside","Southeast","Active",30.25752108,-97.75470559,"Capital Metro","2017-08-17",3,1,"3-1"
"740",1780,"501 Bouldin/Barton Springs","103SE","000501","BOULDIN","BARTON SPRINGS","AUSTIN",78704,"","Bus Stop","Nearside","Southeast","Active",30.25937135,-97.75351531,"Capital Metro","2017-08-17",3,1,"3-1"
"741",1781,"215 Cesar Chavez/Lavaca","S2341","000215","CESAR CHAVEZ","LAVACA","AUSTIN",78701,"","Bus Stop","Mid-Block","Southeast","Active",30.26381851,-97.74636631,"Capital Metro","2017-08-17",3,1,"3-1"
"742",1784,"3805 Red River/38th Half","S2343","003805","RED RIVER","38TH HALF","AUSTIN",78751,"","Bus Stop","Nearside","Southeast","Active",30.29636578,-97.72309681,"Capital Metro","2017-08-17",3,2,"3-2"
"743",1785,"3923 Red River/40th","S357","003923","RED RIVER","40TH","AUSTIN",78751,"","Bus Stop","Nearside","Southeast","Active",30.29874083,-97.72254409,"Capital Metro","2017-08-17",3,2,"3-2"
"744",1787,"4309 Red River/44th","S356","004309","RED RIVER","44TH","AUSTIN",78751,"","Bus Stop","Nearside","Southeast","Active",30.30331913,-97.72048336,"Capital Metro","2017-08-17",3,2,"3-2"
"745",1793,"4916 IH 35/50th","S265","004916","IH 35","50TH","AUSTIN",78751,"","Bus Stop","Mid-Block","Southwest","Active",30.3082669,-97.71166201,"Capital Metro","2017-08-17",3,2,"3-2"
"746",1794,"Airport/52nd","S338","005100","AIRPORT","52ND","AUSTIN",78751,"","Bus Stop","Nearside","Southeast","Active",30.31295245,-97.71518421,"Capital Metro","2017-08-17",3,2,"3-2"
"747",1795,"5315 Airport/53rd Half","S343","005315","AIRPORT","53RD HALF","AUSTIN",78751,"","Bus Stop","Nearside","Southeast","Active",30.31480627,-97.71461687,"Capital Metro","2017-08-17",3,2,"3-2"
"748",1796,"5617 Airport/Koenig","S342","005617","AIRPORT","KOENIG","AUSTIN",78751,"","Bus Stop","Nearside","Southeast","Active",30.31844024,-97.71286938,"Capital Metro","2017-08-17",3,2,"3-2"
"749",1797,"5815 Airport/Koenig","S2344","005815","AIRPORT","KOENIG","AUSTIN",78752,"","Bus Stop","Mid-Block","Northeast","Active",30.3228614,-97.71489764,"Capital Metro","2017-08-17",3,2,"3-2"
"750",1799,"1003 Cesar Chavez/San Marcos","S1956","001003","CESAR CHAVEZ","SAN MARCOS","AUSTIN",78702,"","Bus Stop","Farside","Southeast","Active",30.26038544,-97.73419629,"Capital Metro","2017-08-17",3,2,"3-2"
"751",1801,"1403 Cesar Chavez/Navasota","S1958","001403","CESAR CHAVEZ","NAVASOTA","AUSTIN",78702,"","Bus Stop","Farside","Southeast","Active",30.25899,-97.73018,"Capital Metro","2017-08-17",3,2,"3-2"
"752",1802,"1605 Cesar Chavez/Comal","S1959","001605","CESAR CHAVEZ","COMAL","AUSTIN",78702,"","Bus Stop","Farside","Southeast","Active",30.25827929,-97.72815593,"Capital Metro","2017-08-17",3,2,"3-2"
"753",1805,"E. 2nd/Elkhart","S1962","002000","2ND","ELKHART","AUSTIN",78702,"","Bus Stop","Nearside","Southwest","Active",30.25728882,-97.72236228,"Capital Metro","2017-08-17",3,2,"3-2"
"754",1807,"2323 E 2nd/Mildred","S1964","002323","2ND","MILDRED","AUSTIN",78702,"","Bus Stop","Mid-Block","Southeast","Active",30.25570971,-97.71786869,"Capital Metro","2017-08-17",3,2,"3-2"
"755",1809,"2709 E 2nd/San Saba","S1966","002709","2ND","SAN SABA","AUSTIN",78702,"","Bus Stop","Mid-Block","Southeast","Active",30.25407909,-97.7131632,"Capital Metro","2017-08-17",3,2,"3-2"
"756",1811,"795 Pleasant Valley/Prado","S1967","000795","PLEASANT VALLEY","PRADO","AUSTIN",78702,"","Bus Stop","Nearside","Southeast","Active",30.26174238,-97.70881852,"Capital Metro","2017-08-17",3,2,"3-2"
"757",1812,"2819 Lyons/Fiesta","S1968","002819","LYONS","FIESTA","AUSTIN",78702,"","Bus Stop","Nearside","Southwest","Active",30.26354,-97.70694,"Capital Metro","2017-08-17",3,2,"3-2"
"758",1813,"Lyons/Tillery","S1969","003000","LYONS","TILLERY","AUSTIN",78702,"","Bus Stop","Nearside","Southwest","Active",30.26247848,-97.70403297,"Capital Metro","2017-08-17",3,2,"3-2"
"759",1814,"3605 Lyons/Gunter","S1970","003605","LYONS","GUNTER","AUSTIN",78702,"","Bus Stop","Farside","Southeast","Active",30.261133,-97.70024997,"Capital Metro","2017-08-17",3,2,"3-2"
"760",1816,"Springdale/Bolm","S1971","000917","SPRINGDALE","BOLM","AUSTIN",78702,"","Bus Stop","Nearside","Southeast","Active",30.26105591,-97.69836297,"Capital Metro","2017-08-17",3,2,"3-2"
"761",1817,"Bolm/Mansell","S1972","004700","BOLM","MANSELL","AUSTIN",78702,"","Bus Stop","Nearside","Northwest","Active",30.26111,-97.69618,"Capital Metro","2017-08-17",3,2,"3-2"
"762",1818,"5003 Bolm/Airport","S1973","005003","BOLM","AIRPORT","AUSTIN",78702,"","Bus Stop","Nearside","Southwest","Active",30.26012999,-97.69408663,"Capital Metro","2017-08-17",3,2,"3-2"
"763",1819,"Bolm/Koerner","S1975","005400","BOLM","KOERNER","AUSTIN",78721,"","Bus Stop","Nearside","Southwest","Active",30.25811557,-97.69033212,"Capital Metro","2017-08-17",3,2,"3-2"
"764",1821,"Gardner/Calmar","S1977","001000","GARDNER","CALMAR","AUSTIN",78721,"","Bus Stop","Mid-Block","Northeast","Active",30.25674298,-97.68368277,"Capital Metro","2017-08-17",3,2,"3-2"
"765",1822,"Gardner/Jain Ln.","S1978","001068","GARDNER","JAIN","AUSTIN",78721,"","Bus Stop","Mid-Block","Southwest","Active",30.25988224,-97.68163306,"Capital Metro","2017-08-17",3,2,"3-2"
"766",1823,"Gardner/Lotus","186EB","001100","GARDNER","LOTUS","AUSTIN",78721,"","Bus Stop","Nearside","Southwest","Active",30.26165557,-97.67948232,"Capital Metro","2017-08-17",3,3,"3-3"
"767",1824,"Lotus/Arthur Stiles","S1980","006210","LOTUS","ARTHUR STILES","AUSTIN",78721,"","Bus Stop","Nearside","Northeast","Active",30.26073343,-97.6784013,"Capital Metro","2017-08-17",3,3,"3-3"
"768",1828,"Gardner Rd/Bolm Rd","S1984","000920","GARDNER","BOLM","AUSTIN",78721,"","Bus Stop","Farside","Southwest","Active",30.25532222,-97.68543169,"Capital Metro","2017-08-17",3,2,"3-2"
"769",1829,"Gardner/Levander Loop","S1985","000700","GARDNER","LEVANDER","AUSTIN",78721,"","Bus Stop","Nearside","Northwest","Active",30.25088696,-97.68810019,"Capital Metro","2017-08-17",3,2,"3-2"
"770",1834,"Lyons/Gunter","S1990","003400","LYONS","GUNTER","AUSTIN",78702,"","Bus Stop","Mid-Block","Northwest","Active",30.26153048,-97.70103023,"Capital Metro","2017-08-17",3,2,"3-2"
"771",1836,"3010 Lyons/Tillery","S1992","003010","LYONS","TILLERY","AUSTIN",78702,"","Bus Stop","Mid-Block","Northwest","Active",30.26285424,-97.70468664,"Capital Metro","2017-08-17",3,2,"3-2"
"772",1842,"2nd/Corta","S1997","002300","2ND","CORTA","AUSTIN",78702,"","Bus Stop","Nearside","Northeast","Active",30.25618939,-97.71875889,"Capital Metro","2017-08-17",3,2,"3-2"
"773",1843,"2200 2nd/Robert T Martinez Jr","172WB","002200","2ND","ROBERT T MARTINEZ JR","AUSTIN",78702,"","Bus Stop","Nearside","Northeast","Active",30.25665943,-97.72008854,"Capital Metro","2017-08-17",3,2,"3-2"
"774",1844,"2nd/Elkhart","S1999","002015","2ND","ELKHART","AUSTIN",78702,"","Bus Stop","Nearside","Northeast","Active",30.25737492,-97.72214345,"Capital Metro","2017-08-17",3,2,"3-2"
"775",1846,"Chalmers/Cesar Chavez","S2001","000100","CHALMERS","CESAR CHAVEZ","AUSTIN",78702,"","Bus Stop","Nearside","Northwest","Active",30.25803699,-97.72661699,"Capital Metro","2017-08-17",3,2,"3-2"
"776",1847,"1600 Cesar Chavez/Comal","S2002","001600","CESAR CHAVEZ","COMAL","AUSTIN",78702,"","Bus Stop","Nearside","Northeast","Active",30.25853,-97.72848,"Capital Metro","2017-08-17",3,2,"3-2"
"777",1848,"1400 Cesar Chavez/Navasota","S2003","001400","CESAR CHAVEZ","NAVASOTA","AUSTIN",78702,"","Bus Stop","Nearside","Northeast","Active",30.2592254,-97.7305075,"Capital Metro","2017-08-17",3,2,"3-2"
"778",1849,"1200 Cesar Chavez/Waller","S2004","001200","CESAR CHAVEZ","WALLER","AUSTIN",78702,"","Bus Stop","Nearside","Northeast","Active",30.25991067,-97.73246298,"Capital Metro","2017-08-17",3,2,"3-2"
"779",1850,"1000 Cesar Chavez/San Marcos","S2005","001000","CESAR CHAVEZ","SAN MARCOS","AUSTIN",78702,"","Bus Stop","Nearside","Northeast","Active",30.26057809,-97.73437978,"Capital Metro","2017-08-17",3,2,"3-2"
"780",1864,"3513 Jefferson/35th","S503","003513","JEFFERSON","35TH","AUSTIN",78731,"","Bus Stop","Mid-Block","Northeast","Active",30.30833054,-97.75113122,"Capital Metro","2017-08-17",3,1,"3-1"
"781",1866,"Bull Creek/39th","S505","003800","BULL CREEK","39TH","AUSTIN",78731,"","Bus Stop","Nearside","Southeast","Active",30.31165824,-97.75221541,"Capital Metro","2017-08-17",3,1,"3-1"
"782",1871,"4419 Bull Creek/45th","S510","004419","BULL CREEK","45TH","AUSTIN",78731,"","Bus Stop","Nearside","Southeast","Active",30.32039831,-97.75347085,"Capital Metro","2017-08-17",3,1,"3-1"
"783",1874,"5001 Bull Creek/Fresco","S513","005001","BULL CREEK","FRESCO","AUSTIN",78731,"","Bus Stop","Farside","Northeast","Active",30.32656553,-97.7497021,"Capital Metro","2017-08-17",3,1,"3-1"
"784",1876,"2824 Hancock/Bull Creek","S514","002824","HANCOCK","BULL CREEK","AUSTIN",78731,"","Bus Stop","Mid-Block","Northwest","Active",30.32857642,-97.75093543,"Capital Metro","2017-08-17",3,1,"3-1"
"785",1877,"Hancock/Frances Place","S515","003000","HANCOCK","FRANCES","AUSTIN",78731,"","Bus Stop","Nearside","Northeast","Active",30.32987453,-97.75356224,"Capital Metro","2017-08-17",3,1,"3-1"
"786",1878,"3306 Hancock/Balcones","S516","003306","HANCOCK","BALCONES","AUSTIN",78731,"","Bus Stop","Mid-Block","Northwest","Active",30.33274134,-97.75960111,"Capital Metro","2017-08-17",3,1,"3-1"
"787",1879,"Balcones/Parkcrest","S517","005400","BALCONES","PARKCREST","AUSTIN",78731,"","Bus Stop","Mid-Block","Northeast","Active",30.33613919,-97.75796001,"Capital Metro","2017-08-17",3,1,"3-1"
"788",1881,"5801 Balcones/Northland","S518","005801","BALCONES","NORTHLAND","AUSTIN",78731,"","Bus Stop","Mid-Block","Northeast","Active",30.33949102,-97.75564851,"Capital Metro","2017-08-17",3,1,"3-1"
"789",1882,"6101 Balcones/Northland","S519","006101","BALCONES","NORTHLAND","AUSTIN",78731,"","Bus Stop","Mid-Block","Northeast","Active",30.34337,-97.75318,"Capital Metro","2017-08-17",3,1,"3-1"
"790",1884,"6805 Wood Hollow/North Hills","S2606","006805","WOOD HOLLOW","NORTH HILLS","AUSTIN",78731,"","Bus Stop","Mid-Block","Northeast","Active",30.35088367,-97.75461396,"Capital Metro","2017-08-17",3,1,"3-1"
"791",1885,"Wood Hollow/Far West NE Corner","441NB","007131","WOOD HOLLOW","FAR WEST","AUSTIN",78731,"","Bus Stop","Farside","Northeast","Active",30.35377,-97.75282,"Capital Metro","2017-08-17",3,1,"3-1"
"792",1886,"7131 Wood Hollow/Far West","S522","007131","WOOD HOLLOW","FAR WEST","AUSTIN",78731,"","Bus Stop","Mid-Block","Northeast","Active",30.35538699,-97.75180955,"Capital Metro","2017-08-17",3,1,"3-1"
"793",1887,"3536 Greystone/Wood Hollow","S523","003536","GREYSTONE","WOOD HOLLOW","AUSTIN",78731,"","Bus Stop","Mid-Block","Northwest","Active",30.35839,-97.75136,"Capital Metro","2017-08-17",3,1,"3-1"
"794",1888,"3614 Greystone/Hart","S524","003614","GREYSTONE","HART","AUSTIN",78731,"","Bus Stop","Nearside","Northeast","Active",30.35882,-97.75363,"Capital Metro","2017-08-17",3,1,"3-1"
"795",1890,"7503 Mesa/Greystone","S526","007503","MESA","GREYSTONE","AUSTIN",78731,"","Bus Stop","Farside","Northeast","Active",30.36499,-97.76295,"Capital Metro","2017-08-17",4,1,"4-1"
"796",1891,"Mesa/Myrick","S527","007900","MESA","MYRICK","AUSTIN",78731,"","Bus Stop","Farside","Northeast","Active",30.36829,-97.75911,"Capital Metro","2017-08-17",4,1,"4-1"
"797",1892,"8045 Mesa/Spicewood Springs","S528","008045","MESA","SPICEWOOD SPRINGS","AUSTIN",78731,"","Bus Stop","Nearside","Southeast","Active",30.37133034,-97.75720487,"Capital Metro","2017-08-17",4,1,"4-1"
"798",1893,"4039 Steck/Mesa","393SE","004039","STECK","MESA","AUSTIN",78759,"","Bus Stop","Farside","Southeast","Active",30.37404,-97.75497,"Capital Metro","2017-08-17",4,1,"4-1"
"799",1894,"3933 Steck/Spicewood","S530","003933","STECK","SPICEWOOD","AUSTIN",78759,"","Bus Stop","Farside","Southeast","Active",30.3730706,-97.75299529,"Capital Metro","2017-08-17",4,1,"4-1"
"800",1895,"3813 Steck/Greenslope","S531","003813","STECK","GREENSLOPE","AUSTIN",78759,"","Bus Stop","Mid-Block","Southeast","Active",30.37266,-97.74893,"Capital Metro","2017-08-17",4,1,"4-1"
"801",1896,"Steck/Forest Mesa","S532","003700","STECK","FOREST MESA","AUSTIN",78759,"","Bus Stop","Nearside","Northwest","Active",30.37076994,-97.74685565,"Capital Metro","2017-08-17",4,1,"4-1"
"802",1897,"3605 Steck/Forest Mesa","S534","003605","STECK","FOREST MESA","AUSTIN",78759,"","Bus Stop","Mid-Block","Southwest","Active",30.36958,-97.74562,"Capital Metro","2017-08-17",4,1,"4-1"
"803",1898,"3519 Steck/Mopac","S535","003519","STECK","MOPAC","AUSTIN",78759,"","Bus Stop","Nearside","Southwest","Active",30.36875,-97.74387,"Capital Metro","2017-08-17",4,1,"4-1"
"804",1899,"3305 Steck/Mopac","S536","003305","STECK","MOPAC","AUSTIN",78757,"","Bus Stop","Mid-Block","Southeast","Active",30.36674336,-97.73967479,"Capital Metro","2017-08-17",4,2,"4-2"
"805",1900,"Rockwood/Steck","S537","008100","ROCKWOOD","STECK","AUSTIN",78757,"","Bus Stop","Mid-Block","Southwest","Active",30.36436,-97.73534,"Capital Metro","2017-08-17",4,2,"4-2"
"806",1902,"7920 Rockwood/Ashdale","S539","007920","ROCKWOOD","ASHDALE","AUSTIN",78757,"","Bus Stop","Mid-Block","Southwest","Active",30.36067676,-97.73773743,"Capital Metro","2017-08-17",4,2,"4-2"
"807",1904,"7921 Rockwood/Anderson","S542","007921","ROCKWOOD","ANDERSON","AUSTIN",78757,"","Bus Stop","Mid-Block","Northeast","Active",30.36084,-97.73743,"Capital Metro","2017-08-17",4,2,"4-2"
"808",1906,"Steck/Sandalwood","S544","003000","STECK","SANDALWOOD","AUSTIN",78757,"","Bus Stop","Nearside","Northeast","Active",30.3649741,-97.73554562,"Capital Metro","2017-08-17",4,2,"4-2"
"809",1907,"3400 Steck/Shoal Creek","S545","003400","STECK","SHOAL CREEK","AUSTIN",78757,"","Bus Stop","Mid-Block","Northwest","Active",30.36696478,-97.73967394,"Capital Metro","2017-08-17",4,2,"4-2"
