"","end_location_lat","end_location_long","start_location_lat","start_location_long","total_rides","start_dist_from_bus","end_dist_from_bus","start_lat_bin","start_long_bin","start_grid_cell"
"4553",30.28,-97.74,30.21,-97.76,24,2949.87314894138,485.70707727731,2,1,"2-1"
"4554",30.28,-97.74,30.21,-97.75,55,632.941578237148,485.70707727731,2,1,"2-1"
"4555",30.28,-97.74,30.22,-97.78,14,1740.51811357688,485.70707727731,2,1,"2-1"
"4556",30.28,-97.74,30.22,-97.77,10,1046.42903036354,485.70707727731,2,1,"2-1"
"4557",30.28,-97.74,30.22,-97.76,13,1343.6875227941,485.70707727731,2,1,"2-1"
"4558",30.28,-97.74,30.22,-97.75,53,1472.79105153058,485.70707727731,2,1,"2-1"
"4559",30.28,-97.74,30.22,-97.74,56,1068.85449395561,485.70707727731,2,2,"2-2"
"4560",30.28,-97.74,30.22,-97.73,11,2645.17472211162,485.70707727731,2,2,"2-2"
"4561",30.28,-97.74,30.22,-97.72,18,216.031426478175,485.70707727731,2,2,"2-2"
"4562",30.28,-97.74,30.22,-97.69,36,874.297252923602,485.70707727731,2,2,"2-2"
"4563",30.28,-97.74,30.23,-97.79,22,446.979628950269,485.70707727731,2,1,"2-1"
"4564",30.28,-97.74,30.23,-97.78,20,629.927423118013,485.70707727731,2,1,"2-1"
"4565",30.28,-97.74,30.23,-97.77,85,832.411191452054,485.70707727731,2,1,"2-1"
"4566",30.28,-97.74,30.23,-97.76,104,160.342237960925,485.70707727731,2,1,"2-1"
"4567",30.28,-97.74,30.23,-97.75,75,1759.39969598086,485.70707727731,2,1,"2-1"
"4568",30.28,-97.74,30.23,-97.74,61,650.234213785827,485.70707727731,2,2,"2-2"
"4569",30.28,-97.74,30.23,-97.73,123,532.257369928909,485.70707727731,2,2,"2-2"
"4570",30.28,-97.74,30.23,-97.72,130,529.768493036874,485.70707727731,2,2,"2-2"
"4571",30.28,-97.74,30.23,-97.71,24,758.752288231866,485.70707727731,2,2,"2-2"
"4572",30.28,-97.74,30.24,-97.79,126,605.118142240434,485.70707727731,3,1,"3-1"
"4573",30.28,-97.74,30.24,-97.78,81,838.124467324186,485.70707727731,3,1,"3-1"
"4574",30.28,-97.74,30.24,-97.77,47,362.254798380128,485.70707727731,3,1,"3-1"
"4575",30.28,-97.74,30.24,-97.76,52,461.129586601633,485.70707727731,3,1,"3-1"
"4576",30.28,-97.74,30.24,-97.75,88,938.514858461475,485.70707727731,3,1,"3-1"
"4577",30.28,-97.74,30.24,-97.74,102,2313.52018185598,485.70707727731,3,2,"3-2"
"4578",30.28,-97.74,30.24,-97.73,104,848.513132666472,485.70707727731,3,2,"3-2"
"4579",30.28,-97.74,30.24,-97.72,282,517.642578627015,485.70707727731,3,2,"3-2"
"4580",30.28,-97.74,30.24,-97.71,233,1975.87637664845,485.70707727731,3,2,"3-2"
"4581",30.28,-97.74,30.25,-97.78,41,1398.27222075567,485.70707727731,3,1,"3-1"
"4582",30.28,-97.74,30.25,-97.77,76,781.800677181647,485.70707727731,3,1,"3-1"
"4583",30.28,-97.74,30.25,-97.76,126,463.065294721964,485.70707727731,3,1,"3-1"
"4584",30.28,-97.74,30.25,-97.75,436,605.199680404157,485.70707727731,3,1,"3-1"
"4585",30.28,-97.74,30.25,-97.74,66,439.409436267575,485.70707727731,3,2,"3-2"
"4586",30.28,-97.74,30.25,-97.73,135,1525.24828947958,485.70707727731,3,2,"3-2"
"4587",30.28,-97.74,30.25,-97.72,63,1213.01165970019,485.70707727731,3,2,"3-2"
"4588",30.28,-97.74,30.25,-97.71,26,1604.07207422072,485.70707727731,3,2,"3-2"
"4589",30.28,-97.74,30.25,-97.7,15,1709.35000178871,485.70707727731,3,2,"3-2"
"4590",30.28,-97.74,30.26,-97.79,64,755.733590224497,485.70707727731,3,1,"3-1"
"4591",30.28,-97.74,30.26,-97.78,18,2097.44997298923,485.70707727731,3,1,"3-1"
"4592",30.28,-97.74,30.26,-97.77,70,2300.4576671426,485.70707727731,3,1,"3-1"
"4593",30.28,-97.74,30.26,-97.76,427,460.45099339508,485.70707727731,3,1,"3-1"
"4594",30.28,-97.74,30.26,-97.75,391,309.441545205615,485.70707727731,3,1,"3-1"
"4595",30.28,-97.74,30.26,-97.74,1054,784.850728204676,485.70707727731,3,2,"3-2"
"4596",30.28,-97.74,30.26,-97.73,273,450.62176487427,485.70707727731,3,2,"3-2"
"4597",30.28,-97.74,30.26,-97.72,205,971.373121653458,485.70707727731,3,2,"3-2"
"4598",30.28,-97.74,30.26,-97.71,45,122.747189071443,485.70707727731,3,2,"3-2"
"4599",30.28,-97.74,30.26,-97.7,10,494.705704515467,485.70707727731,3,2,"3-2"
"4600",30.28,-97.74,30.27,-97.79,19,2988.93670045674,485.70707727731,3,1,"3-1"
"4601",30.28,-97.74,30.27,-97.78,18,1159.88992605651,485.70707727731,3,1,"3-1"
"4602",30.28,-97.74,30.27,-97.77,119,1213.68285768511,485.70707727731,3,1,"3-1"
"4603",30.28,-97.74,30.27,-97.76,222,1005.18613758991,485.70707727731,3,1,"3-1"
"4604",30.28,-97.74,30.27,-97.75,1782,277.629227185794,485.70707727731,3,1,"3-1"
"4605",30.28,-97.74,30.27,-97.74,2989,670.185417296239,485.70707727731,3,2,"3-2"
"4606",30.28,-97.74,30.27,-97.73,363,352.077191785239,485.70707727731,3,2,"3-2"
"4607",30.28,-97.74,30.27,-97.72,222,214.970693572764,485.70707727731,3,2,"3-2"
"4608",30.28,-97.74,30.27,-97.71,20,645.335061566183,485.70707727731,3,2,"3-2"
"4609",30.28,-97.74,30.27,-97.7,21,717.934170424006,485.70707727731,3,2,"3-2"
"4610",30.28,-97.74,30.28,-97.78,25,1569.13013789521,485.70707727731,3,1,"3-1"
"4611",30.28,-97.74,30.28,-97.77,182,1106.91524795175,485.70707727731,3,1,"3-1"
"4612",30.28,-97.74,30.28,-97.76,189,642.883654751097,485.70707727731,3,1,"3-1"
"4613",30.28,-97.74,30.28,-97.75,510,1217.33842955882,485.70707727731,3,1,"3-1"
"4614",30.28,-97.74,30.28,-97.74,1013,485.70707727731,485.70707727731,3,2,"3-2"
"4615",30.28,-97.74,30.28,-97.73,287,659.907570034195,485.70707727731,3,2,"3-2"
"4616",30.28,-97.74,30.28,-97.72,266,386.520409501231,485.70707727731,3,2,"3-2"
"4617",30.28,-97.74,30.28,-97.71,59,261.376209447921,485.70707727731,3,2,"3-2"
"4618",30.28,-97.74,30.28,-97.7,44,903.277981722539,485.70707727731,3,2,"3-2"
"4619",30.28,-97.74,30.28,-97.69,28,729.032978142168,485.70707727731,3,2,"3-2"
"4620",30.28,-97.74,30.29,-97.78,39,854.734012619016,485.70707727731,3,1,"3-1"
"4621",30.28,-97.74,30.29,-97.77,54,504.753727448107,485.70707727731,3,1,"3-1"
"4622",30.28,-97.74,30.29,-97.76,49,2123.9989809287,485.70707727731,3,1,"3-1"
"4623",30.28,-97.74,30.29,-97.75,2816,923.614956567319,485.70707727731,3,1,"3-1"
"4624",30.28,-97.74,30.29,-97.74,2080,187.746352012044,485.70707727731,3,2,"3-2"
"4625",30.28,-97.74,30.29,-97.73,438,578.747653511085,485.70707727731,3,2,"3-2"
"4626",30.28,-97.74,30.29,-97.72,268,894.296129330527,485.70707727731,3,2,"3-2"
"4627",30.28,-97.74,30.29,-97.71,34,1127.73437914928,485.70707727731,3,2,"3-2"
"4628",30.28,-97.74,30.29,-97.7,14,643.156154585376,485.70707727731,3,2,"3-2"
"4629",30.28,-97.74,30.29,-97.66,12,1978.93304197295,485.70707727731,3,3,"3-3"
"4630",30.28,-97.74,30.3,-97.78,87,2377.45187088721,485.70707727731,3,1,"3-1"
"4631",30.28,-97.74,30.3,-97.77,37,1162.67610094839,485.70707727731,3,1,"3-1"
"4632",30.28,-97.74,30.3,-97.76,36,1749.63749521182,485.70707727731,3,1,"3-1"
"4633",30.28,-97.74,30.3,-97.75,132,1069.00631265533,485.70707727731,3,1,"3-1"
"4634",30.28,-97.74,30.3,-97.74,540,152.746366151154,485.70707727731,3,2,"3-2"
"4635",30.28,-97.74,30.3,-97.73,201,692.584426352351,485.70707727731,3,2,"3-2"
"4636",30.28,-97.74,30.3,-97.72,264,483.330499378175,485.70707727731,3,2,"3-2"
"4637",30.28,-97.74,30.3,-97.71,119,685.391448830025,485.70707727731,3,2,"3-2"
"4638",30.28,-97.74,30.3,-97.7,45,1252.71812847283,485.70707727731,3,2,"3-2"
"4639",30.28,-97.74,30.3,-97.68,18,1314.63585951741,485.70707727731,3,3,"3-3"
"4640",30.28,-97.74,30.31,-97.75,65,470.574993249802,485.70707727731,3,1,"3-1"
"4641",30.28,-97.74,30.31,-97.74,115,699.949297766806,485.70707727731,3,2,"3-2"
"4642",30.28,-97.74,30.31,-97.73,235,408.918282390972,485.70707727731,3,2,"3-2"
"4643",30.28,-97.74,30.31,-97.72,156,861.591497185131,485.70707727731,3,2,"3-2"
"4644",30.28,-97.74,30.31,-97.71,143,700.826517793358,485.70707727731,3,2,"3-2"
"4645",30.28,-97.74,30.31,-97.7,15,1647.92937139796,485.70707727731,3,2,"3-2"
"4646",30.28,-97.74,30.32,-97.77,17,4500.5328223265,485.70707727731,3,1,"3-1"
"4647",30.28,-97.74,30.32,-97.76,19,1929.88766556969,485.70707727731,3,1,"3-1"
"4648",30.28,-97.74,30.32,-97.75,39,1231.95574722992,485.70707727731,3,1,"3-1"
"4649",30.28,-97.74,30.32,-97.74,33,418.444446713271,485.70707727731,3,2,"3-2"
"4650",30.28,-97.74,30.32,-97.73,149,499.957777064462,485.70707727731,3,2,"3-2"
"4651",30.28,-97.74,30.32,-97.72,103,680.064822533157,485.70707727731,3,2,"3-2"
"4652",30.28,-97.74,30.32,-97.71,293,1138.26585629055,485.70707727731,3,2,"3-2"
"4653",30.28,-97.74,30.32,-97.7,62,924.438806698591,485.70707727731,3,2,"3-2"
"4654",30.28,-97.74,30.32,-97.69,10,403.089287198922,485.70707727731,3,2,"3-2"
"4655",30.28,-97.74,30.33,-97.75,10,772.543092413479,485.70707727731,3,1,"3-1"
"4656",30.28,-97.74,30.33,-97.74,60,497.110878256124,485.70707727731,3,2,"3-2"
"4657",30.28,-97.74,30.33,-97.73,17,220.806943454496,485.70707727731,3,2,"3-2"
"4658",30.28,-97.74,30.33,-97.72,56,1193.76728266818,485.70707727731,3,2,"3-2"
"4659",30.28,-97.74,30.33,-97.71,61,572.804524481472,485.70707727731,3,2,"3-2"
"4660",30.28,-97.74,30.33,-97.7,61,446.68360707661,485.70707727731,3,2,"3-2"
"4661",30.28,-97.74,30.33,-97.69,12,354.148452860642,485.70707727731,3,2,"3-2"
"4662",30.28,-97.74,30.33,-97.66,16,602.498244774618,485.70707727731,3,3,"3-3"
"4663",30.28,-97.74,30.34,-97.76,14,1336.45906067525,485.70707727731,3,1,"3-1"
"4664",30.28,-97.74,30.34,-97.75,11,1643.23468350449,485.70707727731,3,1,"3-1"
"4665",30.28,-97.74,30.34,-97.74,13,474.162760396947,485.70707727731,3,2,"3-2"
"4666",30.28,-97.74,30.34,-97.72,68,667.562706453081,485.70707727731,3,2,"3-2"
"4667",30.28,-97.74,30.34,-97.71,10,677.987759118941,485.70707727731,3,2,"3-2"
"4668",30.28,-97.74,30.34,-97.7,39,2029.45817608129,485.70707727731,3,2,"3-2"
"4669",30.28,-97.74,30.34,-97.69,14,253.184206052441,485.70707727731,3,2,"3-2"
"4670",30.28,-97.74,30.35,-97.76,11,1528.09405518452,485.70707727731,3,1,"3-1"
"4671",30.28,-97.74,30.35,-97.75,13,1370.5813623873,485.70707727731,3,1,"3-1"
"4672",30.28,-97.74,30.35,-97.73,12,1432.51858828234,485.70707727731,3,2,"3-2"
"4673",30.28,-97.74,30.35,-97.72,13,467.710292168845,485.70707727731,3,2,"3-2"
"4674",30.28,-97.74,30.35,-97.71,15,623.888514727977,485.70707727731,3,2,"3-2"
"4675",30.28,-97.74,30.36,-97.76,12,1623.42972489338,485.70707727731,4,1,"4-1"
"4676",30.28,-97.74,30.36,-97.75,29,770.576492044626,485.70707727731,4,1,"4-1"
"4677",30.28,-97.74,30.36,-97.74,14,939.985512081703,485.70707727731,4,2,"4-2"
"4678",30.28,-97.74,30.36,-97.73,30,305.084694853989,485.70707727731,4,2,"4-2"
"4679",30.28,-97.74,30.36,-97.7,17,509.154245068116,485.70707727731,4,2,"4-2"
"4680",30.28,-97.74,30.37,-97.76,11,844.800604392697,485.70707727731,4,1,"4-1"
"4681",30.28,-97.74,30.37,-97.73,21,1084.55566953747,485.70707727731,4,2,"4-2"
"4682",30.28,-97.74,30.38,-97.74,29,3864.34038794812,485.70707727731,4,2,"4-2"
"4683",30.28,-97.74,30.38,-97.69,11,780.242989538077,485.70707727731,4,2,"4-2"
"4684",30.28,-97.74,30.38,-97.67,14,2003.97805269904,485.70707727731,4,3,"4-3"
"4685",30.28,-97.74,30.39,-97.76,10,3912.49263115502,485.70707727731,4,1,"4-1"
"4686",30.28,-97.74,30.39,-97.75,27,1782.40005769966,485.70707727731,4,1,"4-1"
"4687",30.28,-97.74,30.39,-97.74,56,797.198426196526,485.70707727731,4,2,"4-2"
"4688",30.28,-97.74,30.4,-97.75,11,669.093509077833,485.70707727731,4,1,"4-1"
"4689",30.28,-97.74,30.4,-97.74,13,1266.62533782072,485.70707727731,4,2,"4-2"
"4690",30.28,-97.74,30.4,-97.73,63,1806.76216775938,485.70707727731,4,2,"4-2"
"4691",30.28,-97.74,30.4,-97.72,72,897.765899104226,485.70707727731,4,2,"4-2"
"4692",30.28,-97.74,30.41,-97.75,24,1366.26081314282,485.70707727731,4,1,"4-1"
"4693",30.28,-97.74,30.41,-97.72,10,1522.69918808607,485.70707727731,4,2,"4-2"
"4694",30.28,-97.74,30.41,-97.71,11,1315.8391290834,485.70707727731,4,2,"4-2"
"4695",30.28,-97.73,30.2,-97.77,12,1032.03853426798,659.907570034195,2,1,"2-1"
"4696",30.28,-97.73,30.2,-97.67,126,3878.94046085171,659.907570034195,2,3,"2-3"
"4697",30.28,-97.73,30.21,-97.75,31,632.941578237148,659.907570034195,2,1,"2-1"
"4698",30.28,-97.73,30.22,-97.75,13,1472.79105153058,659.907570034195,2,1,"2-1"
"4699",30.28,-97.73,30.22,-97.74,13,1068.85449395561,659.907570034195,2,2,"2-2"
"4700",30.28,-97.73,30.22,-97.69,14,874.297252923602,659.907570034195,2,2,"2-2"
"4701",30.28,-97.73,30.23,-97.79,10,446.979628950269,659.907570034195,2,1,"2-1"
"4702",30.28,-97.73,30.23,-97.77,13,832.411191452054,659.907570034195,2,1,"2-1"
"4703",30.28,-97.73,30.23,-97.76,19,160.342237960925,659.907570034195,2,1,"2-1"
"4704",30.28,-97.73,30.23,-97.75,12,1759.39969598086,659.907570034195,2,1,"2-1"
"4705",30.28,-97.73,30.23,-97.74,24,650.234213785827,659.907570034195,2,2,"2-2"
"4706",30.28,-97.73,30.23,-97.73,23,532.257369928909,659.907570034195,2,2,"2-2"
"4707",30.28,-97.73,30.23,-97.72,44,529.768493036874,659.907570034195,2,2,"2-2"
"4708",30.28,-97.73,30.24,-97.79,15,605.118142240434,659.907570034195,3,1,"3-1"
"4709",30.28,-97.73,30.24,-97.78,21,838.124467324186,659.907570034195,3,1,"3-1"
"4710",30.28,-97.73,30.24,-97.77,13,362.254798380128,659.907570034195,3,1,"3-1"
"4711",30.28,-97.73,30.24,-97.76,24,461.129586601633,659.907570034195,3,1,"3-1"
"4712",30.28,-97.73,30.24,-97.75,31,938.514858461475,659.907570034195,3,1,"3-1"
"4713",30.28,-97.73,30.24,-97.74,29,2313.52018185598,659.907570034195,3,2,"3-2"
"4714",30.28,-97.73,30.24,-97.73,46,848.513132666472,659.907570034195,3,2,"3-2"
"4715",30.28,-97.73,30.24,-97.72,101,517.642578627015,659.907570034195,3,2,"3-2"
"4716",30.28,-97.73,30.24,-97.71,64,1975.87637664845,659.907570034195,3,2,"3-2"
"4717",30.28,-97.73,30.25,-97.78,19,1398.27222075567,659.907570034195,3,1,"3-1"
"4718",30.28,-97.73,30.25,-97.77,16,781.800677181647,659.907570034195,3,1,"3-1"
"4719",30.28,-97.73,30.25,-97.76,31,463.065294721964,659.907570034195,3,1,"3-1"
"4720",30.28,-97.73,30.25,-97.75,126,605.199680404157,659.907570034195,3,1,"3-1"
"4721",30.28,-97.73,30.25,-97.74,44,439.409436267575,659.907570034195,3,2,"3-2"
"4722",30.28,-97.73,30.25,-97.73,33,1525.24828947958,659.907570034195,3,2,"3-2"
"4723",30.28,-97.73,30.25,-97.72,14,1213.01165970019,659.907570034195,3,2,"3-2"
"4724",30.28,-97.73,30.26,-97.79,15,755.733590224497,659.907570034195,3,1,"3-1"
"4725",30.28,-97.73,30.26,-97.77,18,2300.4576671426,659.907570034195,3,1,"3-1"
"4726",30.28,-97.73,30.26,-97.76,122,460.45099339508,659.907570034195,3,1,"3-1"
"4727",30.28,-97.73,30.26,-97.75,134,309.441545205615,659.907570034195,3,1,"3-1"
"4728",30.28,-97.73,30.26,-97.74,416,784.850728204676,659.907570034195,3,2,"3-2"
"4729",30.28,-97.73,30.26,-97.73,84,450.62176487427,659.907570034195,3,2,"3-2"
"4730",30.28,-97.73,30.26,-97.72,61,971.373121653458,659.907570034195,3,2,"3-2"
"4731",30.28,-97.73,30.26,-97.71,23,122.747189071443,659.907570034195,3,2,"3-2"
"4732",30.28,-97.73,30.27,-97.79,11,2988.93670045674,659.907570034195,3,1,"3-1"
"4733",30.28,-97.73,30.27,-97.77,20,1213.68285768511,659.907570034195,3,1,"3-1"
"4734",30.28,-97.73,30.27,-97.76,60,1005.18613758991,659.907570034195,3,1,"3-1"
"4735",30.28,-97.73,30.27,-97.75,405,277.629227185794,659.907570034195,3,1,"3-1"
"4736",30.28,-97.73,30.27,-97.74,705,670.185417296239,659.907570034195,3,2,"3-2"
"4737",30.28,-97.73,30.27,-97.73,126,352.077191785239,659.907570034195,3,2,"3-2"
"4738",30.28,-97.73,30.27,-97.72,36,214.970693572764,659.907570034195,3,2,"3-2"
"4739",30.28,-97.73,30.28,-97.78,11,1569.13013789521,659.907570034195,3,1,"3-1"
"4740",30.28,-97.73,30.28,-97.77,50,1106.91524795175,659.907570034195,3,1,"3-1"
"4741",30.28,-97.73,30.28,-97.76,56,642.883654751097,659.907570034195,3,1,"3-1"
"4742",30.28,-97.73,30.28,-97.75,114,1217.33842955882,659.907570034195,3,1,"3-1"
"4743",30.28,-97.73,30.28,-97.74,337,485.70707727731,659.907570034195,3,2,"3-2"
"4744",30.28,-97.73,30.28,-97.73,139,659.907570034195,659.907570034195,3,2,"3-2"
"4745",30.28,-97.73,30.28,-97.72,87,386.520409501231,659.907570034195,3,2,"3-2"
"4746",30.28,-97.73,30.28,-97.71,24,261.376209447921,659.907570034195,3,2,"3-2"
"4747",30.28,-97.73,30.28,-97.7,11,903.277981722539,659.907570034195,3,2,"3-2"
"4748",30.28,-97.73,30.29,-97.77,23,504.753727448107,659.907570034195,3,1,"3-1"
"4749",30.28,-97.73,30.29,-97.76,12,2123.9989809287,659.907570034195,3,1,"3-1"
"4750",30.28,-97.73,30.29,-97.75,614,923.614956567319,659.907570034195,3,1,"3-1"
"4751",30.28,-97.73,30.29,-97.74,520,187.746352012044,659.907570034195,3,2,"3-2"
"4752",30.28,-97.73,30.29,-97.73,104,578.747653511085,659.907570034195,3,2,"3-2"
"4753",30.28,-97.73,30.29,-97.72,70,894.296129330527,659.907570034195,3,2,"3-2"
"4754",30.28,-97.73,30.29,-97.71,62,1127.73437914928,659.907570034195,3,2,"3-2"
"4755",30.28,-97.73,30.29,-97.7,25,643.156154585376,659.907570034195,3,2,"3-2"
"4756",30.28,-97.73,30.3,-97.77,17,1162.67610094839,659.907570034195,3,1,"3-1"
"4757",30.28,-97.73,30.3,-97.76,11,1749.63749521182,659.907570034195,3,1,"3-1"
"4758",30.28,-97.73,30.3,-97.75,27,1069.00631265533,659.907570034195,3,1,"3-1"
"4759",30.28,-97.73,30.3,-97.74,80,152.746366151154,659.907570034195,3,2,"3-2"
"4760",30.28,-97.73,30.3,-97.73,40,692.584426352351,659.907570034195,3,2,"3-2"
"4761",30.28,-97.73,30.3,-97.72,65,483.330499378175,659.907570034195,3,2,"3-2"
"4762",30.28,-97.73,30.3,-97.71,22,685.391448830025,659.907570034195,3,2,"3-2"
"4763",30.28,-97.73,30.3,-97.7,16,1252.71812847283,659.907570034195,3,2,"3-2"
"4764",30.28,-97.73,30.31,-97.75,16,470.574993249802,659.907570034195,3,1,"3-1"
"4765",30.28,-97.73,30.31,-97.74,20,699.949297766806,659.907570034195,3,2,"3-2"
"4766",30.28,-97.73,30.31,-97.73,59,408.918282390972,659.907570034195,3,2,"3-2"
"4767",30.28,-97.73,30.31,-97.72,45,861.591497185131,659.907570034195,3,2,"3-2"
"4768",30.28,-97.73,30.31,-97.71,31,700.826517793358,659.907570034195,3,2,"3-2"
"4769",30.28,-97.73,30.32,-97.74,12,418.444446713271,659.907570034195,3,2,"3-2"
"4770",30.28,-97.73,30.32,-97.73,34,499.957777064462,659.907570034195,3,2,"3-2"
"4771",30.28,-97.73,30.32,-97.72,51,680.064822533157,659.907570034195,3,2,"3-2"
"4772",30.28,-97.73,30.32,-97.71,96,1138.26585629055,659.907570034195,3,2,"3-2"
"4773",30.28,-97.73,30.32,-97.7,15,924.438806698591,659.907570034195,3,2,"3-2"
"4774",30.28,-97.73,30.33,-97.74,14,497.110878256124,659.907570034195,3,2,"3-2"
"4775",30.28,-97.73,30.33,-97.71,18,572.804524481472,659.907570034195,3,2,"3-2"
"4776",30.28,-97.73,30.33,-97.7,37,446.68360707661,659.907570034195,3,2,"3-2"
"4777",30.28,-97.73,30.34,-97.72,11,667.562706453081,659.907570034195,3,2,"3-2"
"4778",30.28,-97.73,30.34,-97.7,22,2029.45817608129,659.907570034195,3,2,"3-2"
"4779",30.28,-97.73,30.39,-97.74,12,797.198426196526,659.907570034195,4,2,"4-2"
"4780",30.28,-97.73,30.4,-97.73,12,1806.76216775938,659.907570034195,4,2,"4-2"
"4781",30.28,-97.73,30.4,-97.72,23,897.765899104226,659.907570034195,4,2,"4-2"
"4782",30.28,-97.72,30.2,-97.77,16,1032.03853426798,386.520409501231,2,1,"2-1"
"4783",30.28,-97.72,30.2,-97.67,179,3878.94046085171,386.520409501231,2,3,"2-3"
"4784",30.28,-97.72,30.22,-97.77,10,1046.42903036354,386.520409501231,2,1,"2-1"
"4785",30.28,-97.72,30.23,-97.78,14,629.927423118013,386.520409501231,2,1,"2-1"
"4786",30.28,-97.72,30.23,-97.77,17,832.411191452054,386.520409501231,2,1,"2-1"
"4787",30.28,-97.72,30.23,-97.76,20,160.342237960925,386.520409501231,2,1,"2-1"
"4788",30.28,-97.72,30.23,-97.74,23,650.234213785827,386.520409501231,2,2,"2-2"
"4789",30.28,-97.72,30.23,-97.73,20,532.257369928909,386.520409501231,2,2,"2-2"
"4790",30.28,-97.72,30.23,-97.72,80,529.768493036874,386.520409501231,2,2,"2-2"
"4791",30.28,-97.72,30.24,-97.79,24,605.118142240434,386.520409501231,3,1,"3-1"
"4792",30.28,-97.72,30.24,-97.78,23,838.124467324186,386.520409501231,3,1,"3-1"
"4793",30.28,-97.72,30.24,-97.76,19,461.129586601633,386.520409501231,3,1,"3-1"
"4794",30.28,-97.72,30.24,-97.75,23,938.514858461475,386.520409501231,3,1,"3-1"
"4795",30.28,-97.72,30.24,-97.74,15,2313.52018185598,386.520409501231,3,2,"3-2"
"4796",30.28,-97.72,30.24,-97.73,50,848.513132666472,386.520409501231,3,2,"3-2"
"4797",30.28,-97.72,30.24,-97.72,27,517.642578627015,386.520409501231,3,2,"3-2"
"4798",30.28,-97.72,30.24,-97.71,10,1975.87637664845,386.520409501231,3,2,"3-2"
"4799",30.28,-97.72,30.25,-97.78,44,1398.27222075567,386.520409501231,3,1,"3-1"
"4800",30.28,-97.72,30.25,-97.77,33,781.800677181647,386.520409501231,3,1,"3-1"
"4801",30.28,-97.72,30.25,-97.76,46,463.065294721964,386.520409501231,3,1,"3-1"
"4802",30.28,-97.72,30.25,-97.75,83,605.199680404157,386.520409501231,3,1,"3-1"
"4803",30.28,-97.72,30.25,-97.74,25,439.409436267575,386.520409501231,3,2,"3-2"
"4804",30.28,-97.72,30.25,-97.73,41,1525.24828947958,386.520409501231,3,2,"3-2"
"4805",30.28,-97.72,30.25,-97.72,39,1213.01165970019,386.520409501231,3,2,"3-2"
"4806",30.28,-97.72,30.25,-97.7,14,1709.35000178871,386.520409501231,3,2,"3-2"
"4807",30.28,-97.72,30.26,-97.77,18,2300.4576671426,386.520409501231,3,1,"3-1"
"4808",30.28,-97.72,30.26,-97.76,96,460.45099339508,386.520409501231,3,1,"3-1"
"4809",30.28,-97.72,30.26,-97.75,108,309.441545205615,386.520409501231,3,1,"3-1"
"4810",30.28,-97.72,30.26,-97.74,307,784.850728204676,386.520409501231,3,2,"3-2"
"4811",30.28,-97.72,30.26,-97.73,224,450.62176487427,386.520409501231,3,2,"3-2"
"4812",30.28,-97.72,30.26,-97.72,175,971.373121653458,386.520409501231,3,2,"3-2"
"4813",30.28,-97.72,30.26,-97.71,39,122.747189071443,386.520409501231,3,2,"3-2"
"4814",30.28,-97.72,30.26,-97.7,43,494.705704515467,386.520409501231,3,2,"3-2"
"4815",30.28,-97.72,30.27,-97.77,23,1213.68285768511,386.520409501231,3,1,"3-1"
"4816",30.28,-97.72,30.27,-97.76,61,1005.18613758991,386.520409501231,3,1,"3-1"
"4817",30.28,-97.72,30.27,-97.75,342,277.629227185794,386.520409501231,3,1,"3-1"
"4818",30.28,-97.72,30.27,-97.74,787,670.185417296239,386.520409501231,3,2,"3-2"
"4819",30.28,-97.72,30.27,-97.73,111,352.077191785239,386.520409501231,3,2,"3-2"
"4820",30.28,-97.72,30.27,-97.72,59,214.970693572764,386.520409501231,3,2,"3-2"
"4821",30.28,-97.72,30.27,-97.71,14,645.335061566183,386.520409501231,3,2,"3-2"
"4822",30.28,-97.72,30.27,-97.7,19,717.934170424006,386.520409501231,3,2,"3-2"
"4823",30.28,-97.72,30.27,-97.69,17,692.596122057812,386.520409501231,3,2,"3-2"
"4824",30.28,-97.72,30.28,-97.77,26,1106.91524795175,386.520409501231,3,1,"3-1"
"4825",30.28,-97.72,30.28,-97.76,36,642.883654751097,386.520409501231,3,1,"3-1"
"4826",30.28,-97.72,30.28,-97.75,51,1217.33842955882,386.520409501231,3,1,"3-1"
"4827",30.28,-97.72,30.28,-97.74,268,485.70707727731,386.520409501231,3,2,"3-2"
"4828",30.28,-97.72,30.28,-97.73,56,659.907570034195,386.520409501231,3,2,"3-2"
"4829",30.28,-97.72,30.28,-97.72,109,386.520409501231,386.520409501231,3,2,"3-2"
"4830",30.28,-97.72,30.28,-97.71,37,261.376209447921,386.520409501231,3,2,"3-2"
"4831",30.28,-97.72,30.28,-97.7,27,903.277981722539,386.520409501231,3,2,"3-2"
"4832",30.28,-97.72,30.28,-97.68,25,421.085912259524,386.520409501231,3,3,"3-3"
"4833",30.28,-97.72,30.29,-97.77,14,504.753727448107,386.520409501231,3,1,"3-1"
"4834",30.28,-97.72,30.29,-97.75,127,923.614956567319,386.520409501231,3,1,"3-1"
"4835",30.28,-97.72,30.29,-97.74,197,187.746352012044,386.520409501231,3,2,"3-2"
"4836",30.28,-97.72,30.29,-97.73,92,578.747653511085,386.520409501231,3,2,"3-2"
"4837",30.28,-97.72,30.29,-97.72,63,894.296129330527,386.520409501231,3,2,"3-2"
"4838",30.28,-97.72,30.29,-97.71,29,1127.73437914928,386.520409501231,3,2,"3-2"
"4839",30.28,-97.72,30.29,-97.7,27,643.156154585376,386.520409501231,3,2,"3-2"
