STOP_ID,STOP_NAME,STOP_ABBR,STREET_NMB,ON_STREET,AT_STREET,CITY,ZIP,BAY,STOP_TYPE,PLACEMENT,CORNER,STATUS,LATITUDE,LONGITUDE,SOURCE,SOURCEDATE
"3520",Kermit/Jasper,UT370G,"003300",KERMIT,JASPER,AUSTIN,"78746",,Bus Stop,Mid-Block,Southwest,Active,30.28738794000,-97.78236852000,Capital Metro,2017-08-17
"3526",Wickersham/Elmont,UT400A,"00000",WICKERSHAM,ELMONT,AUSTIN,"78741",,Bus Stop,Mid-Block,Southwest,Active,30.23363119000,-97.72009197000,Capital Metro,2017-08-17
"3527",2316 Pleasant Valley/Anken,UT390F,"002316",PLEASANT VALLEY,ANKEN,AUSTIN,"78741",,Bus Stop,Farside,Southwest,Active,30.22936017000,-97.72673938000,Capital Metro,2017-08-17
"3529",Disch-Falk Field,UT310A,"001900",DISCH-FALK,MARTIN LUTHER KING,AUSTIN,"78722",,Bus Stop,Nearside,Northwest,Active,30.27919493000,-97.72725593000,Capital Metro,2017-08-17
"3532",45th / Bennett,UT410C,"001012",45TH,BENNETT,AUSTIN,"78751",,Bus Stop,Nearside,Northeast,Active,30.30393486000,-97.71759837000,Capital Metro,2017-08-17
"3535",2200 Burton/Oltorf,119B,"002200",BURTON,OLTORF,AUSTIN,"78741",,Bus Stop,Nearside,Northwest,Active,30.23127131000,-97.73373259000,Capital Metro,2017-08-17
"3647",6917 Wentworth/Colony Loop,AI112,"006917",WENTWORTH,COLONY LOOP,AUSTIN,"78724",,Bus Stop,Nearside,Southwest,Active,30.29579593000,-97.62803120000,Capital Metro,2017-08-17
"3655",LBJ High School,LBJHPB,"005200",PECAN BROOK,RIO,AUSTIN,"78724",,Bus Stop,Farside,Southeast,Active,30.31458598000,-97.65609906000,Capital Metro,2017-08-17
"3673",7106 Pleasant Valley/Springvil,AI162,"007106",PLEASANT VALLEY,SPRINGVILLE,AUSTIN,"78744",,Bus Stop,Nearside,Northwest,Active,30.17349137000,-97.75155623000,Capital Metro,2017-08-17
"3722",3513 Oak Springs/Gunter,IBEB1,"003513",OAK SPRINGS,GUNTER,AUSTIN,"78721",,Bus Stop,Nearside,Southwest,Active,30.27374988000,-97.69492859000,Capital Metro,2017-08-17
"3723",Oak Springs/Mercer,OBEB2,"003700",OAK SPRINGS,GUNTER,AUSTIN,"78721",,Bus Stop,Nearside,Southeast,Active,30.27363439000,-97.69279294000,Capital Metro,2017-08-17
"3724",Lott/Prock,IBSB01,"001000",LOTT,PROCK,AUSTIN,"78721",,Bus Stop,Nearside,Northwest,Active,30.26765551000,-97.68381474000,Capital Metro,2017-08-17
"3725",Prock/Richardine,IBWB1,"005200",PROCK,RICHARDINE,AUSTIN,"78721",,Bus Stop,Nearside,Northeast,Active,30.26752000000,-97.68593000000,Capital Metro,2017-08-17
"3726",Sara/Berger,IBWB2,"005000",SARA,BERGER,AUSTIN,"78721",,Bus Stop,Nearside,Northeast,Active,30.26909909000,-97.68848181000,Capital Metro,2017-08-17
"3727",4600 Sara/Map,IBWB3,"004600",SARA,MAP,AUSTIN,"78721",,Bus Stop,Farside,Northwest,Active,30.27193848000,-97.69101427000,Capital Metro,2017-08-17
"3728",Rosewood/Chestnut,IBWB4,"002300",ROSEWOOD,CHESTNUT,AUSTIN,"78702",,Bus Stop,Nearside,Northeast,Active,30.27041920000,-97.71500043000,Capital Metro,2017-08-17
"3729",Rosewood/Alamo,IBWB5,"002100",ROSEWOOD,ALAMO,AUSTIN,"78702",,Bus Stop,Nearside,Northeast,Active,30.27009597000,-97.71700077000,Capital Metro,2017-08-17
"3730",1422 Rosewood/Angelina,IBWB6,"001422",ROSEWOOD,ANGELINA,AUSTIN,"78702",,Bus Stop,Nearside,Northeast,Active,30.26897848000,-97.72413781000,Capital Metro,2017-08-17
"3731",1200 11th/Lydia,IBWB7,"001200",11TH,LYDIA,AUSTIN,"78702",,Bus Stop,Farside,Northwest,Active,30.26870369000,-97.72763357000,Capital Metro,2017-08-17
"3750",400 23rd/San Jacinto,45002IBW,"000400",23RD,SAN JACINTO,AUSTIN,"78705",,Bus Stop,Nearside,Northeast,Active,30.28536264000,-97.73350171000,Capital Metro,2017-08-17
"3753",9510 Manchaca/Monarch,SLMON1,"009510",MANCHACA,MONARCH,AUSTIN,"78748",,Bus Stop,Nearside,Northwest,Active,30.17680650000,-97.82227838000,Capital Metro,2017-08-17
"3754",9700 Manchaca/Slaughter,MANSLA,"009700",MANCHACA,SLAUGHTER,AUSTIN,"78748",,Bus Stop,Farside,Northeast,Active,30.17545939000,-97.82273365000,Capital Metro,2017-08-17
"3757",7901 S 1st/Dittmar,DITTNB,"007901",1ST,DITTMAR,AUSTIN,"78745",,Bus Stop,Nearside,Southeast,Active,30.18369723000,-97.79268996000,Capital Metro,2017-08-17
"3763",7200 S 1st/Prince Valiant,10SB01,"007200",1ST,PRINCE VALIANT,AUSTIN,"78745",,Bus Stop,Farside,Southwest,Active,30.19173874000,-97.79049836000,Capital Metro,2017-08-17
"3764",8318 S 1st/Great Britain,10SB02,"008318",1ST,GREAT BRITAIN,AUSTIN,"78748",,Bus Stop,Nearside,Northwest,Active,30.17960158000,-97.79605969000,Capital Metro,2017-08-17
"3766",818 Slaughter/Palace,10SB04,"000818",SLAUGHTER,PALACE,AUSTIN,"78748",,Bus Stop,Farside,Northwest,Active,30.17414237000,-97.80635823000,Capital Metro,2017-08-17
"3767",815 Slaughter/Palace,10IB01,"000815",SLAUGHTER,PALACE,AUSTIN,"78748",,Bus Stop,Nearside,Southwest,Active,30.17385926000,-97.80599696000,Capital Metro,2017-08-17
"3768",8515 S 1st/Hyde Park,10IB02,"008515",1ST,HYDE PARK,AUSTIN,"78748",,Bus Stop,Farside,Northeast,Active,30.17667070000,-97.79769447000,Capital Metro,2017-08-17
"3769",8313 S 1st/Great Britain,10IB03,"008313",1ST,GREAT BRITAIN,AUSTIN,"78748",,Bus Stop,Farside,Northeast,Active,30.17963455000,-97.79580286000,Capital Metro,2017-08-17
"3770",7201 S 1st/Prince Valiant,10IB04,"007201",1ST,PRINCE VALIANT,AUSTIN,"78745",,Bus Stop,Nearside,Southeast,Active,30.19172420000,-97.79032521000,Capital Metro,2017-08-17
"3772",7300 Manchaca/Matthews,12OB02,"007300",MANCHACA,MATTHEWS,AUSTIN,"78745",,Bus Stop,Mid-Block,Southwest,Active,30.19869376000,-97.80835059000,Capital Metro,2017-08-17
"3773",7504 Manchaca/Lear,12OB03,"007504",MANCHACA,LEAR,AUSTIN,"78745",,Bus Stop,Farside,Southwest,Active,30.19632615000,-97.80985957000,Capital Metro,2017-08-17
"3774",7800 Manchaca/Beauregard,12OB04,"007800",MANCHACA,BEAUREGARD,AUSTIN,"78745",,Bus Stop,Farside,Southwest,Active,30.19385369000,-97.81143277000,Capital Metro,2017-08-17
"3775",8200 Manchaca/Shiloh,12OB05,"008200",MANCHACA,SHILOH,AUSTIN,"78745",,Bus Stop,Farside,Southwest,Active,30.19082823000,-97.81336285000,Capital Metro,2017-08-17
"3776",9304 Manchaca/Sedgemoor,12OB06,"009304",MANCHACA,SEDGEMOOR,AUSTIN,"78748",,Bus Stop,Farside,Southwest,Active,30.17951494000,-97.82057818000,Capital Metro,2017-08-17
"3777",9303 Manchaca/Sedgemoor,12IB01,"009303",MANCHACA,SEDGEMOOR,AUSTIN,"78748",,Bus Stop,Nearside,Southeast,Active,30.17944550000,-97.82024203000,Capital Metro,2017-08-17
"3778",8125 Manchaca/Breyfogle,12IB02,"008125",MANCHACA,BREYFOGLE,AUSTIN,"78745",,Bus Stop,Farside,Northeast,Active,30.19157474000,-97.81250540000,Capital Metro,2017-08-17
"3779",Manchaca/Keilbar,12IB03,"007600",MANCHACA,KEILBAR,AUSTIN,"78745",,Bus Stop,Nearside,Southeast,Active,30.19511928000,-97.81024774000,Capital Metro,2017-08-17
"3788",4801 Staggerbrush/Monterey Oak,160B04,"004801",STAGGERBRUSH,MONTEREY OAKS,AUSTIN,"78749",,Bus Stop,Mid-Block,Southeast,Active,30.23385640000,-97.83908867000,Capital Metro,2017-08-17
"3789",4601 Staggerbrush/Monterey Oak,16OB05,"004601",STAGGERBRUSH,MONTEREY OAKS,AUSTIN,"78749",,Bus Stop,Mid-Block,Southeast,Active,30.23408247000,-97.83544709000,Capital Metro,2017-08-17
"3795",Research/Jamestown,383NB2,"008200",RESEARCH,JAMESTOWN,AUSTIN,"78758",,Bus Stop,Nearside,Southeast,Active,30.35530793000,-97.71486159000,Capital Metro,2017-08-17
"3796",Research/Clearfield,383NB3,"008400",RESEARCH,CLEARFIELD,AUSTIN,"78758",,Bus Stop,Nearside,Southeast,Active,30.35731551000,-97.71551389000,Capital Metro,2017-08-17
"3797",8523 Research/Fairfield,383NB4,"008523",RESEARCH,FAIRFIELD,AUSTIN,"78758",,Bus Stop,Nearside,Southeast,Active,30.35998807000,-97.71631260000,Capital Metro,2017-08-17
"3798",8601 Research/Ohlen,383NB5,"008601",RESEARCH,OHLEN,AUSTIN,"78758",,Bus Stop,Mid-Block,Southeast,Active,30.36227329000,-97.71694123000,Capital Metro,2017-08-17
"3799",Research/Northgate,383NB6,"008800",RESEARCH,NORTHGATE,AUSTIN,"78758",,Bus Stop,Farside,Northeast,Active,30.36885769000,-97.71851267000,Capital Metro,2017-08-17
"3800",Research/Metric,383NB7,"008900",RESEARCH,METRIC,AUSTIN,"78758",,Bus Stop,Mid-Block,Northwest,Active,30.37186369000,-97.72255825000,Capital Metro,2017-08-17
"3804",10201 Jollyville/Great Hills,383NB12,"010201",JOLLYVILLE,GREAT HILLS,AUSTIN,"78759",,Bus Stop,Mid-Block,Northeast,Active,30.39597834000,-97.74987652000,Capital Metro,2017-08-17
"3806",4815 Braker/Jollyville,383NB14,"004815",BRAKER,JOLLYVILLE,AUSTIN,"78759",,Bus Stop,Mid-Block,Southeast,Active,30.40057585000,-97.74801369000,Capital Metro,2017-08-17
"3809",11215 Research/Balcones Woods,383NB17,"011215",RESEARCH,BALCONES WOODS,AUSTIN,"78759",,Bus Stop,Mid-Block,Northeast,Active,30.40881168000,-97.74463160000,Capital Metro,2017-08-17
"3810",11411 Research/Windriver Apts,383NB18,"011411",RESEARCH,BALCONES WOODS,AUSTIN,"78759",,Bus Stop,Mid-Block,Northeast,Active,30.41253205000,-97.74513853000,Capital Metro,2017-08-17
"3811",11689 Research/Duval,383NB19,"011689",RESEARCH,DUVAL,AUSTIN,"78759",,Bus Stop,Nearside,Southeast,Active,30.41795326000,-97.74615214000,Capital Metro,2017-08-17
"3812",Research/Riata Apts,383NB20,"012209",RESEARCH,RIATA APTS,AUSTIN,"78727",,Bus Stop,Farside,Northwest,Active,30.42702000000,-97.75387000000,Capital Metro,2017-08-17
"3813",12550 Research/Oak Knoll,383NB21,"012550",RESEARCH,OAK KNOLL,AUSTIN,"78727",,Bus Stop,Mid-Block,Northwest,Active,30.43024000000,-97.76044000000,Capital Metro,2017-08-17
"3818",10409 Lake Creek/Mellow Meadow,383NB26,"010409",LAKE CREEK,MELLOW MEADOWS,AUSTIN,"78750",,Bus Stop,Mid-Block,Northeast,Active,30.46064000000,-97.79704000000,Capital Metro,2017-08-17
"3820",11101 Lakeline Mall/Pecan Park,383NB28,"011101",LAKELINE MALL,PECAN PARK,AUSTIN,"78613",,Bus Stop,Mid-Block,Southeast,Active,30.47208921000,-97.80104340000,Capital Metro,2017-08-17
"3823",10204 Lake Creek/Pecan Park,383SB1,"010204",LAKE CREEK,PECAN PARK,AUSTIN,"78729",,Bus Stop,Mid-Block,Northwest,Active,30.46243666000,-97.79200119000,Capital Metro,2017-08-17
"3824",13776 Lake Creek (HEB),383SB2,"010300",LAKE CREEK,US 183,AUSTIN,"78750",,Bus Stop,Mid-Block,Northwest,Active,30.46091000000,-97.79649000000,Capital Metro,2017-08-17
"3829",Research Blvd/Barrington,383SB7,"012700",RESEARCH,BARRINGTON,AUSTIN,"78759",,Bus Stop,Farside,Southwest,Active,30.43298542000,-97.76802651000,Capital Metro,2017-08-17
"3830",12574 Research/Jollyville,383SB8,"012574",RESEARCH,JOLLYVILLE,AUSTIN,"78759",,Bus Stop,Mid-Block,Southwest,Active,30.42923707000,-97.76050106000,Capital Metro,2017-08-17
"3831",11700 Research/Duval,383SB9,"011700",RESEARCH,DUVAL,AUSTIN,"78759",,Bus Stop,Nearside,Northwest,Active,30.41998985000,-97.74757246000,Capital Metro,2017-08-17
"3832",11590 Research/Thunder Creek,383SB10,"011590",RESEARCH,THUNDER CREEK,AUSTIN,"78759",,Bus Stop,Mid-Block,Southwest,Active,30.41491998000,-97.74661233000,Capital Metro,2017-08-17
"3833",11100 Research/Balcones Woods,383SB11,"011100",RESEARCH,BALCONES WOODS,AUSTIN,"78759",,Bus Stop,Mid-Block,Southwest,Active,30.40685798000,-97.74572735000,Capital Metro,2017-08-17
"3834",Braker/Research NW Corner,383SB12,"004700",BRAKER,RESEARCH,AUSTIN,"78759",,Bus Stop,Mid-Block,Northwest,Active,30.40081284000,-97.74724025000,Capital Metro,2017-08-17
"3837",10051 Great Hills/Research (Ta,383SB15,"010051",GREAT HILLS,RESEARCH,AUSTIN,"78759",,Bus Stop,Mid-Block,Southeast,Active,30.39333727000,-97.74354531000,Capital Metro,2017-08-17
"3838",10001 Capital of Texas/Stonela,383SB16,"010001",CAPITAL OF TEXAS,STONELAKE,AUSTIN,"78759",,Bus Stop,Farside,Southeast,Active,30.39047544000,-97.73889369000,Capital Metro,2017-08-17
"3839",Research/Ohlen,383SB17,"008600",RESEARCH,OHLEN,AUSTIN,"78757",,Bus Stop,Nearside,Northwest,Active,30.36407481000,-97.71814906000,Capital Metro,2017-08-17
"3840",8500 Research/Fairfield,383SB18,"008500",RESEARCH,FAIRFIELD,AUSTIN,"78757",,Bus Stop,Mid-Block,Southwest,Active,30.35963483000,-97.71674844000,Capital Metro,2017-08-17
"3843",924 41st/IH 35,338HC,"000924",41ST,IH 35,AUSTIN,"78751",,Bus Stop,Mid-Block,Northwest,Active,30.29890927000,-97.72054018000,Capital Metro,2017-08-17
"3846",Riverside/Congress FS,S833SE,"000118",RIVERSIDE,CONGRESS,AUSTIN,"78704",,Bus Stop,Farside,Southeast,Active,30.25619646000,-97.74602061000,Capital Metro,2017-08-17
"3847",205 Riverside/Congress,S873SB,"000205",RIVERSIDE,CONGRESS,AUSTIN,"78704",,Bus Stop,Mid-Block,Southeast,Active,30.25484566000,-97.74479312000,Capital Metro,2017-08-17
"3852",Melrose Place Apt,MELRO,"001300",CROSSING PLACE,ELMONT,AUSTIN,"78741",,Bus Stop,Farside,Southeast,Active,30.23736878000,-97.71349981000,Capital Metro,2017-08-17
"3887",Convict Hill/Latta/Brush Count,BCCHsw,"004600",CONVICT HILL,LATTA,AUSTIN,"78749",,Bus Stop,Nearside,Southwest,Active,30.21688784000,-97.84606822000,Capital Metro,2017-08-17
"3895",Braker/Lamar NE Corner,232NE,"000700",BRAKER,LAMAR,AUSTIN,"78753",,Bus Stop,Nearside,Northeast,Active,30.38177642000,-97.68587659000,Capital Metro,2017-08-17
"3900",12001 Amhearst/Duval,AMDUSE,"012001",AMHERST,DUVAL,AUSTIN,"78759",,Bus Stop,Farside,Northeast,Active,30.41231611000,-97.72152672000,Capital Metro,2017-08-17
"3901",Salt Springs/Tara,SSTAS,"007615",SALT SPRINGS,TARA,AUSTIN,"78744",,Bus Stop,Nearside,Northwest,Active,30.16361091000,-97.74289940000,Capital Metro,2017-08-17
"3924",Barton Creek Mall (Sears),BCSQ1,"002500",BARTON CREEK MALL,WALSH TARLTON,AUSTIN,"78746",,Bus Stop,Nearside,Southwest,Active,30.25641489000,-97.80930988000,Capital Metro,2017-08-17
"3931",Walmart Norwood,WALMRT,"001030",WALMART NORWOOD TURN,RUTHERFORD,AUSTIN,"78753",,Bus Stop,Nearside,Southeast,Active,30.34028087000,-97.69116149000,Capital Metro,2017-08-17
"3932",2215 Rosewood/Chestnut,ROCH,"002215",ROSEWOOD,CHESTNUT,AUSTIN,"78702",,Bus Stop,Nearside,Southwest,Active,30.27025000000,-97.71522000000,Capital Metro,2017-08-17
"3955",Dean Keeton/Speedway,26SPFS,"000200",DEAN KEETON,SPEEDWAY,AUSTIN,"78712",,Bus Stop,Mid-Block,Southeast,Active,30.28928800000,-97.73606931000,Capital Metro,2017-08-17
"3962",Cedar Bend/Renfert,CEDBEND,"002400",CEDAR BEND,RENFERT,AUSTIN,"78758",,Bus Stop,Nearside,Southwest,Active,30.41287763000,-97.70433506000,Capital Metro,2017-08-17
"3974",Travis County Precinct 4,TPC4S,"004011",MC KINNEY FALLS,CEDAR EDGE,AUSTIN,"78744",,Bus Stop,Mid-Block,Northeast,Active,30.19556961000,-97.69374653000,Capital Metro,2017-08-17
"4007",Lavaca/9th,LVC0093N,"000800",LAVACA,9TH,AUSTIN,"78701",,Bus Stop,Nearside,Southeast,Active,30.27137818000,-97.74411496000,Capital Metro,2017-08-17
"4021",1915 Red River/Martin Luther K,RRVMLK2M,"001915",RED RIVER,MARTIN LUTHER KING,AUSTIN,"78705",,Bus Stop,Mid-Block,Northeast,Active,30.27939751000,-97.73105029000,Capital Metro,2017-08-17
"4023",15th/Brazos,015BRZ4N,"000100",15TH,BRAZOS,AUSTIN,"78701",,Bus Stop,Nearside,Southwest,Active,30.27653259000,-97.73861500000,Capital Metro,2017-08-17
"4024",504 Riverside/Newning,RIVNEW2N,"000504",RIVERSIDE,NEWNING,AUSTIN,"78704",,Bus Stop,Mid-Block,Northeast,Active,30.25300485000,-97.74294512000,Capital Metro,2017-08-17
"4026",Soco Station (NB),CNGLIZ3N,"001501",CONGRESS,ELIZABETH,AUSTIN,"78704",,Rapid Station,Nearside,Southeast,Active,30.24877207000,-97.74982573000,Capital Metro,2017-08-17
"4029",Soco Station (SB),CNGMON1N,"001522",CONGRESS,MONROE,AUSTIN,"78704",,Rapid Station,Nearside,Northwest,Active,30.24813382000,-97.75036720000,Capital Metro,2017-08-17
"4039",Oltorf Station (NB),CNGOLT2M,"002311",CONGRESS,OLTORF,AUSTIN,"78704",,Rapid Station,Mid-Block,Northeast,Active,30.23955381000,-97.75282580000,Capital Metro,2017-08-17
"4040",Oltorf/Congress,OLTCNG3M,"000100",OLTORF,CONGRESS,AUSTIN,"78704",,Bus Stop,Mid-Block,Southeast,Active,30.23792058000,-97.75228402000,Capital Metro,2017-08-17
"4044",121 Oltorf/Euclid (HEB),OLTEUC3M,"000121",OLTORF,EUCLID,AUSTIN,"78704",,Bus Stop,Mid-Block,Southeast,Active,30.23938718000,-97.75465546000,Capital Metro,2017-08-17
"4046",Oltorf Station (SB),CNGOLT4F,"002412",CONGRESS,OLTORF,AUSTIN,"78704",,Rapid Station,Mid-Block,Southwest,Active,30.23801337000,-97.75438313000,Capital Metro,2017-08-17
"4065",1311 S 1st/Elizabeth,001LIZ2M,"001311",1ST,ELIZABETH,AUSTIN,"78704",,Bus Stop,Mid-Block,Northeast,Active,30.25097318000,-97.75446273000,Capital Metro,2017-08-17
"4069",Barton Springs/Lamar,BSGLMR3M,"001200",BARTON SPRINGS,LAMAR,AUSTIN,"78704",,Bus Stop,Mid-Block,Southeast,Active,30.26053552000,-97.75739157000,Capital Metro,2017-08-17
"4070",Barton Springs Station (SB),LMRBSG4M,"000520",LAMAR,BARTON SPRINGS,AUSTIN,"78704",,Rapid Station,Mid-Block,Southwest,Active,30.26007034000,-97.75895240000,Capital Metro,2017-08-17
"4071",615 Lamar/Bluff,LMRBFF2F,"000615",LAMAR,BLUFF,AUSTIN,"78704",,Bus Stop,Farside,Northeast,Active,30.25883465000,-97.75898311000,Capital Metro,2017-08-17
"4072",1901 Lamar/Mary,LMRMRY2F,"001901",LAMAR,MARY,AUSTIN,"78704",,Bus Stop,Farside,Northeast,Active,30.24956017000,-97.76700135000,Capital Metro,2017-08-17
"4078",1501 Barton Springs/Jessie,BSGJES4N,"001501",BARTON SPRINGS,JESSIE,AUSTIN,"78704",,Bus Stop,Nearside,Southwest,Active,30.26141632000,-97.76012959000,Capital Metro,2017-08-17
"4079",Barton Springs (Zilker Park),BSGZLK2N,"002100",BARTON SPRINGS,ZILKER,AUSTIN,"78746",,Bus Stop,Nearside,Northeast,Active,30.26612644000,-97.76841258000,Capital Metro,2017-08-17
"4080",2221 Barton Springs (Zilker),BSGMOP3M,"002221",BARTON SPRINGS,MOPAC,AUSTIN,"78746",,Bus Stop,Mid-Block,Southeast,Active,30.26796441000,-97.77245260000,Capital Metro,2017-08-17
"4081",Barton Springs/Zilker,BSGZLK3F,"002100",BARTON SPRINGS,ZILKER,AUSTIN,"78746",,Bus Stop,Farside,Southeast,Active,30.26587937000,-97.76785261000,Capital Metro,2017-08-17
"4082",220 Lamar/B R Reynolds,LMRBRR1N,"000220",LAMAR,B R REYNOLDS,AUSTIN,"78703",,Bus Stop,Nearside,Northwest,Active,30.26822741000,-97.75565231000,Capital Metro,2017-08-17
"4083",219 Lamar/Sandra Muraida,LMRSMU2F,"000219",LAMAR,SANDRA MURAIDA,AUSTIN,"78703",,Bus Stop,Farside,Northeast,Active,30.26822381000,-97.75541366000,Capital Metro,2017-08-17
"4084",600 Lamar/6th,LMR0061N,"000600",LAMAR,6TH,AUSTIN,"78703",,Bus Stop,Nearside,Northwest,Active,30.27203725000,-97.75385459000,Capital Metro,2017-08-17
"4086",5th/West Lynn,005WLY3F,"001500",5TH,WEST LYNN,AUSTIN,"78703",,Bus Stop,Farside,Southeast,Active,30.27360530000,-97.76324057000,Capital Metro,2017-08-17
"4088",1000 Lamar/10th,LMR0101N,"001000",LAMAR,10TH,AUSTIN,"78703",,Bus Stop,Nearside,Northwest,Active,30.27510273000,-97.75233222000,Capital Metro,2017-08-17
"4089",1117 Lamar/12th,LMR0123N,"001117",LAMAR,12TH,AUSTIN,"78703",,Bus Stop,Nearside,Southeast,Active,30.27674135000,-97.75133933000,Capital Metro,2017-08-17
"4090",1200 Lamar/12th,LMR0121N,"001200",LAMAR,12TH,AUSTIN,"78703",,Bus Stop,Nearside,Northwest,Active,30.27696314000,-97.75145171000,Capital Metro,2017-08-17
"4096",27th/Whitis,027WIT2N,"000300",27TH,WHITIS,AUSTIN,"78705",,Bus Stop,Nearside,Northeast,Active,30.29200264000,-97.74021915000,Capital Metro,2017-08-17
"4099",22nd/Rio Grande,022RGD3M,"000611",22ND,RIO GRANDE,AUSTIN,"78705",,Bus Stop,Mid-Block,Southeast,Active,30.28512763000,-97.74453403000,Capital Metro,2017-08-17
"4113",Speedway/44th,SPD0442M,"004400",SPEEDWAY,44TH,AUSTIN,"78751",,Bus Stop,Mid-Block,Northeast,Active,30.30809147000,-97.72868057000,Capital Metro,2017-08-17
"4114",Speedway/38th,SPD0384M,"003600",SPEEDWAY,38TH,AUSTIN,"78705",,Bus Stop,Mid-Block,Southwest,Active,30.29979220000,-97.73414887000,Capital Metro,2017-08-17
"4115",3201 Speedway/33rd,SPD0333N,"003201",SPEEDWAY,33RD,AUSTIN,"78705",,Bus Stop,Nearside,Southeast,Active,30.29722026000,-97.73558063000,Capital Metro,2017-08-17
"4116",31st/Grooms,031GRS4N,"000100",31ST,GROOMS,AUSTIN,"78705",,Bus Stop,Nearside,Southwest,Active,30.29436578000,-97.73586848000,Capital Metro,2017-08-17
"4117",31st/Walling,031WLG1M,"000200",31ST,WALLING,AUSTIN,"78705",,Bus Stop,Mid-Block,Northwest,Active,30.29428666000,-97.73558106000,Capital Metro,2017-08-17
"4120",22nd/Pearl,022PRL4N,"000900",22ND,PEARL,AUSTIN,"78705",,Bus Stop,Nearside,Southwest,Temporarily Clo,30.28528484000,-97.74666634000,Capital Metro,2017-08-17
"4121",San Gabriel/25 1/2,SGB2551N,"002550",SAN GABRIEL,25 1/2,AUSTIN,"78705",,Bus Stop,Nearside,Northwest,Active,30.29005002000,-97.74769251000,Capital Metro,2017-08-17
"4122",26th/Rio Grande,026RGD2N,"000600",26TH,RIO GRANDE,AUSTIN,"78705",,Bus Stop,Nearside,Northeast,Active,30.29069628000,-97.74424897000,Capital Metro,2017-08-17
"4123",26th/Pearl,026PRL2N,"000800",26TH,PEARL,AUSTIN,"78705",,Bus Stop,Nearside,Northeast,Active,30.29086003000,-97.74643737000,Capital Metro,2017-08-17
"4125",3004 Lamar/30th Half,LMR0314M,"003004",LAMAR,30TH HALF,AUSTIN,"78705",,Bus Stop,Mid-Block,Southwest,Active,30.29954167000,-97.74676893000,Capital Metro,2017-08-17
"4128",3913 Medical/39th Half,MPK3952M,"003913",MEDICAL,39TH HALF,AUSTIN,"78756",,Bus Stop,Farside,Northeast,Active,30.30774208000,-97.74278595000,Capital Metro,2017-08-17
"4129",Medical/42nd,MPK0422M,"004200",MEDICAL,42ND,AUSTIN,"78756",,Bus Stop,Mid-Block,Northeast,Active,30.31149175000,-97.74246431000,Capital Metro,2017-08-17
"4133",3617 Bull Creek/Jefferson,BULJEF1M,"003617",BULL CREEK,JEFFERSON,AUSTIN,"78731",,Bus Stop,Mid-Block,Northwest,Active,30.30984914000,-97.75104337000,Capital Metro,2017-08-17
"4134",1951 San Jacinto/Trinity,SJCTNT2F,"001951",SAN JACINTO,TRINITY,AUSTIN,"78712",,Bus Stop,Farside,Northeast,Active,30.28039092000,-97.73397768000,Capital Metro,2017-08-17
"4135",2001 San Jacinto/20th,SJC2052F,"002001",SAN JACINTO,20TH,AUSTIN,"78712",,Bus Stop,Nearside,Northeast,Active,30.28164386000,-97.73319050000,Capital Metro,2017-08-17
"4143",Robert Dedman/Trinity,RBDTNT4F,"002400",ROBERT DEDMAN,TRINITY,AUSTIN,"78712",,Bus Stop,Farside,Southwest,Active,30.28734885000,-97.73007567000,Capital Metro,2017-08-17
"4144",Red River/Dean Keeton,RRVDKT2F,"002700",RED RIVER,DEAN KEETON,AUSTIN,"78705",,Bus Stop,Farside,Northeast,Active,30.28757969000,-97.72651982000,Capital Metro,2017-08-17
"4147",3409 Red River/Harris,RRVHAR3N,"003409",RED RIVER,HARRIS,AUSTIN,"78705",,Bus Stop,Nearside,Southeast,Active,30.29311245000,-97.72544794000,Capital Metro,2017-08-17
"4149",4210 Red River/43rd,RRV0434M,"004210",RED RIVER,43RD,AUSTIN,"78751",,Bus Stop,Mid-Block,Southwest,Active,30.30228097000,-97.72127897000,Capital Metro,2017-08-17
"4150",4510 Duval/45th,DUV0451N,"004510",DUVAL,45TH,AUSTIN,"78751",,Bus Stop,Nearside,Northwest,Active,30.30733689000,-97.72446220000,Capital Metro,2017-08-17
"4152",3508 Duval/38th,DUV0384M,"003508",DUVAL,38TH,AUSTIN,"78705",,Bus Stop,Mid-Block,Southwest,Active,30.29818193000,-97.73021512000,Capital Metro,2017-08-17
"4153",2400 Lamar/24th,LMR0241N,"002400",LAMAR,24TH,AUSTIN,"78705",,Bus Stop,Nearside,Northwest,Active,30.28871774000,-97.75282477000,Capital Metro,2017-08-17
"4154",2327 Lamar/24th,LMR0243N,"002327",LAMAR,24TH,AUSTIN,"78705",,Bus Stop,Nearside,Southeast,Active,30.28840541000,-97.75270859000,Capital Metro,2017-08-17
"4155",1900 Lamar/Martin Luther King,LMRMLK1N,"001900",LAMAR,MARTIN LUTHER KING,AUSTIN,"78701",,Bus Stop,Nearside,Northwest,Active,30.28367351000,-97.75233334000,Capital Metro,2017-08-17
"4156",1801 Lamar/Martin Luther King,LMRMLK3N,"001801",LAMAR,MARTIN LUTHER KING,AUSTIN,"78701",,Bus Stop,Nearside,Southeast,Active,30.28333746000,-97.75171711000,Capital Metro,2017-08-17
"4157",2206 Enfield/Meriden,ENFMRI1M,"002206",ENFIELD,MERIDEN,AUSTIN,"78703",,Bus Stop,Mid-Block,Northwest,Active,30.28754778000,-97.76681255000,Capital Metro,2017-08-17
